"id","section_id","parent_id","is_subsection","title","subtitle","content","image","pdf_url","enable_audio","email","instagram","layout","display_order","is_published","tags","icon","gallery_images","created_at","updated_at"
"2244a2f6-9baa-4323-a447-dc0e031ddf0e","leadership",NULL,"0","Ibrahim Khan","Expansion Secretary","<div class=""siodel-block block-text"" data-align=""left""><p><strong>Ibrahim Khan</strong> is a <strong>Hafiz-e-Qur’an and Alim</strong>, with a strong academic grounding in both Islamic scholarship and contemporary education. He holds a <strong>Bachelor’s degree (BA)</strong>, <strong>Master’s degree (MA)</strong>, and <strong>Bachelor of Education (B.Ed.)</strong> from <strong>Jamia Millia Islamia, New Delhi</strong>, and is currently pursuing his <strong>PhD</strong> at the same institution, where he is engaged in advanced academic research.</p><p>Alongside his scholarly pursuits, he is actively involved in organizational leadership and community development. He serves as the <strong>Expansion Secretary of SIO Delhi</strong>, contributing to initiatives focused on educational outreach, youth empowerment, and community engagement.</p><p>His areas of interest include <strong>research, education, intellectual discourse, and social reform</strong>, with a sustained commitment to integrating knowledge, ethical values, and leadership for the broader betterment of society.</p></div>","https://api.siodelhi.org/uploads/images/1769252846-7eecf582.webp",NULL,"0",NULL,NULL,"default","3","1",NULL,NULL,NULL,"2026-01-18 00:00:00","2026-01-24 14:32:53"
"25afde50-3da9-43bd-89dd-66b767b5188b","initiatives",NULL,"0","Welcoming National President","Warm and enthusiastic welcome to the newly elected National President Br. Abdul Hafeez and General Secretary Br. Anees Ahmed by the spirited cadres of SIO Delhi at the National Headquarters, led by ZP Br. Abul Kalam Khan and ZS Br. Omair Afzal.","<div class=""siodel-block block-composite"" data-layout=""image-top"" data-image-url=""https%3A%2F%2Fapi.siodelhi.org%2Fuploads%2Fimages%2F1769427490-22294aa5.webp"" data-text-content=""%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb(248%2C%20249%2C%20249)%3B%20font-size%3A%2014px%3B%22%3EWarm%20and%20enthusiastic%20welcome%20to%20the%20newly%20elected%20National%20President%20%3Cstrong%3EBr.%20Abdul%20Hafeez%3C%2Fstrong%3E%20and%20General%20Secretary%20%3Cstrong%3EBr.%20Anees%20Ahmed%3C%2Fstrong%3E%20by%20the%20spirited%20cadres%20of%20SIO%20Delhi%20at%20the%20National%20Headquarters%2C%20led%20by%20ZP%20Br.%20Abul%20Kalam%20Khan%20and%20ZS%20Br.%20Omair%20Afzal.%3C%2Fspan%3E%3C%2Fp%3E"" data-align=""left"" data-images='[""https://api.siodelhi.org/uploads/images/1769427490-22294aa5.webp""]'></div>","https://api.siodelhi.org/uploads/images/1769249972-cb465a89.webp",NULL,"0",NULL,NULL,"default","8","1",NULL,NULL,"[""https:\/\/api.siodelhi.org\/uploads\/images\/1769249988-cc452b7c.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769249988-cc4a813a.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769249989-cc5042f7.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769249989-cc554cbf.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769249989-cc5a5a8f.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769249990-cc60383b.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769249990-cc657a26.webp""]","2026-01-24 10:21:12","2026-01-29 17:09:15"
"3344a28f-fa5a-4534-a76b-e70847133e98","about",NULL,"0","About Us","
Students Islamic Organisation of India (SIO) is an ideological organization working in the country since its inception on 19th October 1982 for the social progress and development of the students’ fraternity. It is SIO’s endeavor to prepare Students and Youth for the reconstruction of the society in the light of Divine guidance.","<div class=""siodel-block block-composite"" data-layout=""image-top"" data-image-url=""https%3A%2F%2Fapi.siodelhi.org%2Fuploads%2Fimages%2F1769699989-a953e993.webp"" data-text-content=""%3Cp%3EStudents%20Islamic%20Organisation%20of%20India%20(SIO)%20is%20an%20ideological%20organization%20working%20in%20the%20country%20since%20its%20inception%20on%2019th%20October%201982%20for%20the%20social%20progress%20and%20development%20of%20the%20students%E2%80%99%20fraternity.%20It%20is%20SIO%E2%80%99s%20endeavor%20to%20prepare%20Students%20and%20Youth%20for%20the%20reconstruction%20of%20the%20society%20in%20the%20light%20of%20Divine%20guidance.%3C%2Fp%3E%3Cp%3EIn%20order%20to%20understand%20SIO%2C%20it%20is%20essential%20to%20have%20a%20good%20grasp%20on%20its%20views%20on%20Islam%2C%20student%20and%20organization.%20The%20Arabic%20word%20Islam%20signifies%20peace%2C%20dedication%20and%20absolute%20submission.%20In%20other%20words%20it%20is%20the%20path%20to%20peace%20through%20complete%20surrender%20to%20God.%3Cbr%3E%3Cbr%3ESIO%20believes%20that%20the%20real%20function%20of%20education%20should%20be%20to%20impart%20genuine%20knowledge%20about%20life%2C%20existence%20and%20future.%20A%20real%20student%20is%20therefore%20one%20seeking%20for%20the%20realities%20about%20life%20and%20universe.%3C%2Fp%3E%3Cp%3EWith%20its%20Headquarter%20based%20in%20Delhi%2C%20SIO%20has%20spread%20to%20all%20the%20states%20stretching%20from%20Punjab%20to%20Kerala%20and%20Gujarat%20to%20Manipur.%20Heart-beat%20of%20millions%20of%20students%20across%20India%2C%20SIO%E2%80%99s%20message%20of%20%E2%80%9Cspreading%20the%20virtues%20and%20eradicating%20evils%E2%80%9D%20is%20now%20motto%20of%20life%20for%20them.%20All%20students%20irrespective%20of%20their%20religion%2C%20caste%2C%20creed%20and%20place%20are%20now%20part%20of%20the%20organisation%20and%20working%20proactively%20for%20its%20cause.%20SIO%20is%20reaching%20now%20every%20nook%20and%20corner%20of%20the%20Indian%20Campus%20with%20its%20services%20to%20the%20student%20community.%3C%2Fp%3E"" data-subtitle=""About%20Us"" data-align=""left"" data-images='[""https://api.siodelhi.org/uploads/images/1769699989-a953e993.webp""]'></div><div class=""siodel-block block-composite"" data-layout=""image-right"" data-image-url=""https%3A%2F%2Fapi.siodelhi.org%2Fuploads%2Fimages%2F1769699988-a94de279.webp"" data-text-content=""%3Cp%3ESIO%20finds%20itself%20committed%20to%20impart%20genuine%20knowledge%20and%20awareness%20to%20students%20and%20getting%20them%20ready%20to%20become%20torch%20bearers%20of%20morality%20and%20ethics%20to%20fight%20against%20evils%20by%20reinforcing%20their%20own%20life.%20The%20organization%20also%20strives%20for%20promoting%20values%20in%20educational%20system%20and%20better%20academic%20and%20moral%20atmosphere%20in%20educational%20institutions.%20SIO%20focuses%20its%20efforts%20to%20nurture%20the%20talents%20of%20students%20in%20such%20a%20way%20as%20to%20benefit%20the%20society.%20Above%20all%2C%20preference%20is%20given%20to%20spread%20the%20truths%20as%20understood%20by%20the%20organization%20among%20the%20most%20critical%20group%20of%20civil%20society%20%E2%80%93%20STUDENTS.%3C%2Fp%3E"" data-subtitle=""SIO%20Aims"" data-align=""left"" data-images='[""https://api.siodelhi.org/uploads/images/1769699988-a94de279.webp""]'></div><div class=""siodel-block block-composite"" data-layout=""image-left"" data-image-url=""https%3A%2F%2Fapi.siodelhi.org%2Fuploads%2Fimages%2F1769699989-a955aeb2.webp"" data-text-content=""%3Cp%3EAll%20the%20above%20mentioned%20aims%20are%20striven%20for%20only%20within%20the%20limits%20of%20morality%20and%20constructive%2C%20peaceful%20manner.%20The%20organization%20abstains%20from%20anything%20that%20is%20contrary%20to%20truth%20and%20honesty%20and%20that%20which%20may%20result%20in%20communal%20hatred%20and%20class%20struggle.%3C%2Fp%3E"" data-subtitle=""SIO%20Works"" data-align=""left"" data-images='[""https://api.siodelhi.org/uploads/images/1769699989-a955aeb2.webp""]'></div>","https://api.siodelhi.org/uploads/images/1769699988-a94469cc.webp",NULL,"0",NULL,NULL,"default","0","1",NULL,NULL,NULL,"2026-01-29 15:19:49","2026-01-29 16:29:48"
"3eb2a50e-6fcf-46b0-9cb0-ae73e2dd6ec3","about","0b3454ac-e6f4-43e1-bff4-00283c9a82b0","0","Urdu | Membership Syllabus","Dive into our Membership Syllabus in Urdu","<div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Shahadat e Haq</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769607030-f76b4fef.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Deeniyat</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769434919-f27ae537.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Islam Ek Nazar me</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769607319-097d4de0.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Islam Nizam e Hayat</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769435252-07471e38.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Lamhaat</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769435521-18177030.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Muhammad e Arabi</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769609945-ad9b7e04.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Khutbaat 1</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436138-3ea7b7cc.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Khutbaat 2</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436150-3f667c85.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Khutbaat 3</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436166-40685344.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Khutbaat 4</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436180-4144bcd1.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Khutbaat 5</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436190-41e1f019.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Muqadmah</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436205-42da293c.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Quran ka Rasta</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436223-43f34ed2.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Tehreek e Islami me Kamyabi ke Sharait</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769436268-46cebc39.pdf""></div><div class=""siodel-block block-text"" data-align=""left""><p style=""text-align: center;""><span style=""color: rgb(255, 128, 128);""><strong>Hasanul Banna Shaheed ki Diary</strong></span></p></div><div class=""siodel-block block-pdf"" data-pdf-url=""https://api.siodelhi.org/uploads/pdfs/1769704122-abae7b8a.pdf""></div>","https://api.siodelhi.org/uploads/images/1769420862-83e989c5.webp","https://api.siodelhi.org/uploads/pdfs/1769420976-8b0435eb.pdf","0",NULL,NULL,"default","0","1",NULL,NULL,NULL,"2026-01-26 09:48:21","2026-01-29 16:28:43"
"41d81e9f-b099-4981-86d7-762619c05217","initiatives",NULL,"0","Yaum al Quds 2025",NULL,"SIO Delhi organized the Yaum Al-Quds Exhibition as a creative and educational initiative to raise awareness against apartheid and stand in solidarity with the Palestinian cause. The exhibition featured immersive 3D models, informative displays, and a curated collection of artworks. As part of the initiative, SIO Delhi issued an open call for artwork submissions, inviting artists from across Delhi to contribute to the movement. The response witnessed wide participation, with diverse artworks being showcased at the exhibition. The initiative drew an overwhelming public response, with around 8,500 visitors attending and appreciating SIO Delhi’s effort to use art and visual engagement as a powerful medium to amplify voices against oppression and injustice.","https://api.siodelhi.org/uploads/images/1769706148-2a48e6df.webp",NULL,"0",NULL,NULL,"gallery","7","1",NULL,NULL,"[{""id"":""500736f4-bf20-467e-9a91-4e6efa8774aa"",""title"":""Main Gallery"",""images"":[""https:\/\/api.siodelhi.org\/uploads\/images\/1769706372-38477758.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706373-3857c7af.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706374-38629862.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706375-387334e5.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706375-387e0883.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706376-388f4198.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706380-38cb576d.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706383-38f81989.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706384-390da332.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706391-397bd8d6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706394-39a255bb.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706396-39cbe0d7.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706397-39d82928.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706401-3a1b61fe.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706402-3a26f03f.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706403-3a32788a.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706404-3a42aba8.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706408-3a83f65d.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706409-3a99d173.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706420-3b4a23c7.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706421-3b5bce78.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706422-3b6d377d.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706423-3b795661.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706424-3b896c1d.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706425-3b95083c.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706426-3ba0f41f.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706427-3bb63c04.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706428-3bc608a1.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706429-3bdc961c.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706430-3bee65ef.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706432-3c0623e3.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706433-3c12a23c.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706434-3c2375b6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706435-3c3dc9f4.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706437-3c5a00dd.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706438-3c661af6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769706439-3c7cd468.webp""]}]","2026-01-29 17:02:29","2026-01-31 15:07:00"
"4597ad55-36db-4413-9fc7-a95dad676245","initiatives",NULL,"0","Local Leaders Camp 2025","Alhamdulillah, the Local Leaders Camp was conducted successfully. This camp was organized for the newly elected leaders of 2026, where important discussions were held on organizational culture, organizational work, and leadership development.

We pray to Allah that He grants our new leaders the ability to carry out the work of the organization in their respective units in the best possible way. Ameen.","<div class=""siodel-block block-composite"" data-layout=""image-top"" data-image-url=""https%3A%2F%2Fapi.siodelhi.org%2Fuploads%2Fimages%2F1769506121-5495c405.webp"" data-text-content=""%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb(248%2C%20249%2C%20249)%3B%20font-size%3A%2014px%3B%22%3EAlhamdulillah%2C%20the%20Local%20Leaders%20Camp%20was%20conducted%20successfully.%20This%20camp%20was%20organized%20for%20the%20newly%20elected%20leaders%20of%202026%2C%20where%20important%20discussions%20were%20held%20on%20organizational%20culture%2C%20organizational%20work%2C%20and%20leadership%20development.%3C%2Fspan%3E%3Cbr%3E%3Cbr%3E%3Cspan%20style%3D%22color%3A%20rgb(248%2C%20249%2C%20249)%3B%20font-size%3A%2014px%3B%22%3EWe%20pray%20to%20Allah%20that%20He%20grants%20our%20new%20leaders%20the%20ability%20to%20carry%20out%20the%20work%20of%20the%20organization%20in%20their%20respective%20units%20in%20the%20best%20possible%20way.%20Ameen.%3C%2Fspan%3E%3C%2Fp%3E"" data-images='[""https://api.siodelhi.org/uploads/images/1769506121-5495c405.webp""]'></div>","https://api.siodelhi.org/uploads/images/1769506010-4da80099.webp",NULL,"0",NULL,NULL,"default","1","1","[]",NULL,"[""https:\/\/api.siodelhi.org\/uploads\/images\/1769506141-55d578e1.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506143-55f0050b.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506144-5601d5f6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506145-56137704.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506146-5621c858.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506147-563302d5.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506149-56564439.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506151-56782a2a.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506159-56f69143.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506160-5708875d.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506161-5718bcf1.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506162-572b7c11.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506164-57456239.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506165-575775f2.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769506166-576464e8.webp""]","2026-01-27 09:31:27","2026-01-27 10:19:04"
"47571a1a-14de-424e-b286-c727ad103445","initiatives",NULL,"0","State Youth Conference","Soul Spark: Illuminate Ethics","<div class=""siodel-block block-composite"" data-layout=""image-top"" data-image-url=""https%3A%2F%2Fapi.siodelhi.org%2Fuploads%2Fimages%2F1769427237-12527758.webp"" data-text-content=""%3Cp%3ESIO%20Delhi%20proudly%20hosted%20the%20%3Cem%3EStudent%20Youth%20Conference%3C%2Fem%3E%20as%20part%20of%20SIO%20India%E2%80%99s%20nationwide%20campaign%20%3Cstrong%3E%E2%80%9CSoul%20Spark%3A%20Illuminate%20Ethics.%E2%80%9D%3C%2Fstrong%3E%20The%20conference%20brought%20together%20young%20minds%20from%20colleges%20and%20universities%20across%20Delhi%20to%20engage%20deeply%20with%20ethical%20leadership%2C%20moral%20responsibility%2C%20and%20purpose-driven%20action%20in%20today%E2%80%99s%20world.%20Through%20insightful%20talks%2C%20panel%20discussions%2C%20and%20interactive%20sessions%2C%20participants%20explored%20how%20ethical%20values%20can%20guide%20personal%20decisions%2C%20academic%20life%2C%20and%20community%20impact.%20The%20event%20reinforced%20the%20role%20of%20youth%20as%20ethical%20change-makers%2C%20inspiring%20attendees%20to%20translate%20inner%20conviction%20into%20meaningful%20contributions%20to%20society.%3C%2Fp%3E"" data-align=""left"" data-images='[""https://api.siodelhi.org/uploads/images/1769427237-12527758.webp""]'></div>","https://api.siodelhi.org/uploads/images/1769074299912-cropped-cover-1769074299911.webp",NULL,"0",NULL,NULL,"default","10","1",NULL,NULL,"[""https:\/\/api.siodelhi.org\/uploads\/images\/1769243113-1e9d6098.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243114-1ea75c75.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243114-1eaf27cc.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243115-1eb69567.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243115-1ebf3519.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243116-1ec8b903.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243117-1ed1bc88.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243117-1ed8ce99.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243118-1ee37706.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243118-1eeac364.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243119-1ef2a8f9.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243119-1efc68e7.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243120-1f0903e5.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243121-1f1547fc.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243121-1f1d1835.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243122-1f26fda0.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243122-1f2e992c.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243123-1f37a410.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243123-1f3ee10e.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243124-1f476abd.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243125-1f51b666.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243125-1f57e1df.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243126-1f60c7b5.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243127-1f7108a6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243127-1f78e5c4.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243128-1f85bef6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243128-1f8c2481.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243129-1f96070b.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243129-1f9babb5.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243130-1fa5a600.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243130-1fac7be1.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243131-1fb3778c.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243131-1fba9ded.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243132-1fc2d963.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243132-1fc966c9.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243132-1fcf360d.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243133-1fd65950.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243133-1fdc0e62.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243134-1fe510cd.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243134-1feb0dde.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243135-1ff73246.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243136-20015980.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243136-200a3515.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243137-20110920.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243137-20186112.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243138-2021bcd6.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243138-20288f13.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243138-202ee8f5.webp"",""https:\/\/api.siodelhi.org\/uploads\/images\/1769243139-20383f1b.webp""]","2026-01-22 00:00:00","2026-01-29 17:08:52"
"4e7d4c8b-35a6-45dc-ac21-4f8bfbe56029","nodess",NULL,"0","adsfadsf","fasdf","<div class=""siodel-block block-text"" data-align=""left""></div>","https://api.siodelhi.org/uploads/images/1769001466417-cropped-cover-1769001466417.webp",NULL,"0",NULL,NULL,"default","0","1","[]","https://api.siodelhi.org/uploads/images/1769001207151-bismillah.webp","[]","2026-01-21 00:00:00","2026-01-21 13:17:51"
"515cab22-19ab-4ab5-a0d0-df9e9d71185f","nodes",NULL,"0","Fahem Reading Club",NULL,"<div class=""siodel-block block-text"" data-align=""left""><p><strong>Fahem Reading Club</strong> is the reading and intellectual development node of <strong>Students Islamic Organisation (SIO) Delhi</strong>, established to cultivate a strong culture of reading, reflection, and critical inquiry among students. Fahem provides a structured space for engaging with books, ideas, and texts that shape thought, character, and worldview.</p><p>As a node of SIO Delhi, Fahem focuses on <strong>collective reading, book discussions, study circles, and guided intellectual engagements</strong> covering literature, history, social issues, philosophy, and contemporary concerns. The club encourages participants not just to read, but to <strong>understand, analyse, and question</strong>, fostering intellectual clarity and depth.</p><p>Fahem believes that informed minds are essential for meaningful change. Through its activities, the reading club aims to develop disciplined readers, thoughtful speakers, and socially aware individuals—contributing to SIO Delhi’s larger mission of conscious student leadership and constructive societal engagement.</p></div>","https://api.siodelhi.org/uploads/images/1769030180386-cropped-cover-1769030180385.webp",NULL,"0",NULL,NULL,"default","2","1",NULL,"https://api.siodelhi.org/uploads/images/1769449575-867c826d.webp",NULL,"2026-01-21 00:00:00","2026-01-30 14:41:43"
"5519c085-9e5e-441d-89df-d5b24e4929ff","about",NULL,"1","Constitution","Dive into Our Constitution",,"https://api.siodelhi.org/uploads/images/1769177497959-cropped-image-1769177497958.webp",NULL,"0",NULL,NULL,"custom","1","1","[]",NULL,NULL,"2026-01-20 00:00:00","2026-01-24 09:53:35"
